id;pregunta;a;b;c;d;correcta;tema;doc;categoria_ope;fuente;fecha_incorporacion;aciertos;apariciones;porcentaje_aciertos
789;Senale la respuesta INCORRECTA en relacion con la bioetica y la salud publica:.;La bioetica proporciona un marco etico para abordar los dilemas morales que surgen en la practica y la investigacion en salud publica.;Los principios de autonomia, beneficencia, no maleficencia y justicia son relevantes en la toma de decisiones en salud publica.;En salud publica, la proteccion de la salud individual siempre debe prevalecer sobre la proteccion de la salud colectiva.;La transparencia y la participacion de la comunidad son aspectos eticos importantes en las intervenciones de salud publica.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
790;Cual de los siguientes NO es un principio etico fundamental en la salud publica?:?;Prevencion del dano.;Beneficio para la poblacion.;Justicia distributiva.;Maximo beneficio economico.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
791;Senale la respuesta CORRECTA en relacion con la salud global:.;Es un area de estudio, investigacion y practica que coloca una prioridad en la mejora de la salud y el logro de la equidad en salud para todas las personas en todo el mundo.;Se centra exclusivamente en los problemas de salud de los paises en desarrollo.;No tiene en cuenta los determinantes sociales, economicos y ambientales de la salud.;La cooperacion internacional no es relevante para abordar los problemas de salud global.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
792;Cual de los siguientes NO es un desafio para la salud global?:?;La pobreza y la desigualdad.;El cambio climatico y la degradacion ambiental.;Las pandemias y las emergencias de salud publica.;La ausencia de organizaciones internacionales de salud.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
793;Senale la respuesta INCORRECTA en relacion con los Objetivos de Desarrollo Sostenible (ODS) relacionados con la salud:.;El ODS 3 busca garantizar una vida sana y promover el bienestar para todos en todas las edades.;Otros ODS, como el fin de la pobreza, el hambre cero, la educacion de calidad y la igualdad de genero, tambien tienen un impacto en la salud.;El logro de los ODS relacionados con la salud es responsabilidad exclusiva del sector sanitario.;Los ODS promueven un enfoque multisectorial para abordar los desafios de salud global.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
794;Cual de los siguientes NO es un determinante estructural de las desigualdades en salud?:?;La distribucion de la riqueza y el poder.;Las politicas publicas y la legislacion.;Los factores geneticos individuales.;Las normas y valores culturales.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
795;Senale la respuesta CORRECTA en relacion con la salud planetaria:.;Es un campo multidisciplinario que estudia y aborda las interconexiones entre la salud humana y la salud de nuestro planeta.;Se centra exclusivamente en los efectos directos de los contaminantes en la salud humana.;No considera el impacto de la perdida de biodiversidad en la salud.;Propone soluciones que a menudo benefician a la salud humana a expensas de la salud del medio ambiente.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
796;Cual de los siguientes NO es un factor que amenaza la salud planetaria?:?;El cambio climatico.;La perdida de biodiversidad.;La contaminacion del aire y del agua.;El aumento de las areas verdes urbanas.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
797;Senale la respuesta INCORRECTA en relacion con la prevencion de los efectos del cambio climatico en la salud:.;Reducir las emisiones de gases de efecto invernadero es una medida clave de mitigacion.;Adaptar los sistemas de salud para hacer frente a los impactos del cambio climatico es fundamental.;Fomentar el consumo de carne roja para una dieta saludable es una estrategia de prevencion.;Promover la movilidad activa y el transporte publico reduce la contaminacion del aire.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
798;Cual de los siguientes NO es un ejemplo de adaptacion del sector salud al cambio climatico?:?;Fortalecimiento de los sistemas de vigilancia de enfermedades sensibles al clima.;Desarrollo de planes de respuesta ante olas de calor.;Aumento del consumo de combustibles fosiles en los hospitales.;Mejora de la infraestructura sanitaria para resistir eventos climaticos extremos.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
799;Senale la respuesta CORRECTA en relacion con la preparacion y respuesta ante emergencias de salud publica:.;Implica la planificacion, organizacion, capacitacion y evaluacion de las capacidades para prevenir, detectar y responder a eventos de salud publica.;Se activa unicamente ante brotes de enfermedades infecciosas.;La coordinacion entre diferentes sectores no es necesaria.;La comunicacion con la poblacion debe ser restringida para evitar el panico.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
800;Cual de los siguientes NO es un componente clave de un plan de preparacion ante una pandemia?:?;Fortalecimiento de la capacidad de diagnostico y laboratorio.;Aseguramiento del acceso a equipos de proteccion personal y suministros medicos.;Cierre total de fronteras y restriccion de movimientos desde el inicio.;Desarrollo de estrategias de comunicacion para informar y educar a la poblacion.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
801;Senale la respuesta INCORRECTA en relacion con la comunicacion de riesgos en salud publica:.;Busca informar y empoderar a las personas para que tomen decisiones informadas sobre su salud durante una emergencia.;Debe ser clara, concisa, creible y empatica.;No es necesario reconocer la incertidumbre y las limitaciones del conocimiento cientifico.;Utilizar multiples canales de comunicacion para llegar a diferentes audiencias es importante.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
802;Cual de los siguientes NO es una barrera para una comunicacion de riesgos eficaz?:?;Falta de confianza en las autoridades.;Informacion contradictoria o confusa.;Uso de jerga tecnica o lenguaje poco accesible.;Exceso de transparencia sobre la incertidumbre cientifica.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
803;Senale la respuesta CORRECTA en relacion con la evaluacion de riesgos para la salud publica:.;Es un proceso sistematico para identificar y evaluar los peligros para la salud y estimar el riesgo asociado.;Se realiza unicamente por expertos en salud publica.;No tiene en cuenta los factores sociales, economicos y culturales que pueden influir en el riesgo.;Su objetivo principal es prohibir todas las actividades que puedan entranar algun riesgo para la salud.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
804;Cual de los siguientes NO es un metodo utilizado en la evaluacion de riesgos para la salud publica?:?;Evaluacion de la exposicion.;Evaluacion de la toxicidad.;Caracterizacion del riesgo.;Eliminacion completa del peligro.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
805;Senale la respuesta INCORRECTA en relacion con el principio de precaucion en salud publica:.;Se aplica cuando existe incertidumbre cientifica sobre un posible dano para la salud.;Permite tomar medidas preventivas razonables para evitar o minimizar ese dano.;Requiere una evidencia cientifica completa y concluyente antes de tomar cualquier medida.;Es especialmente relevante en situaciones de riesgos emergentes o poco conocidos.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
806;Cual de los siguientes NO es un ejemplo de aplicacion del principio de precaucion?:?;Prohibir el uso de un nuevo pesticida ante la sospecha de efectos nocivos para la salud, aunque no haya pruebas definitivas.;Establecer limites de exposicion a un contaminante ambiental basandose en la mejor evidencia cientifica disponible, aunque exista cierta incertidumbre.;Permitir la comercializacion de un nuevo producto quimico sin realizar pruebas de seguridad exhaustivas debido a la falta de evidencia de dano.;Adoptar medidas para reducir las emisiones de gases de efecto invernadero ante la evidencia cientifica del cambio climatico y sus posibles impactos en la salud.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
807;Senale la respuesta INCORRECTA en relacion con la medicina preventiva y la salud publica:.;Ambas disciplinas comparten el objetivo de mejorar la salud de las poblaciones y prevenir enfermedades.;La medicina preventiva se enfoca mas en la salud individual, mientras que la salud publica se centra en la salud colectiva.;La medicina preventiva y la salud publica utilizan enfoques y metodos diferentes y no se complementan entre si.;La vacunacion es una actividad fundamental tanto en la medicina preventiva como en la salud publica.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
808;Cual de los siguientes NO es un ejemplo de actividad en el ambito de la medicina preventiva?:?;La vacunacion de un nino.;El cribado de cancer de mama en mujeres.;El tratamiento de la hipertension arterial en un paciente.;La promocion de habitos de vida saludables en una comunidad.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
809;Senale la respuesta CORRECTA en relacion con la promocion de la salud:.;Va mas alla de la prevencion de enfermedades y busca fomentar el bienestar fisico, mental y social de las personas y las comunidades.;Se limita a proporcionar informacion sobre los riesgos para la salud.;No tiene en cuenta los determinantes sociales de la salud.;Es responsabilidad exclusiva del sector sanitario.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
810;Cual de los siguientes NO es un ejemplo de estrategia de promocion de la salud?:?;Campanas de concienciacion sobre los beneficios de la actividad fisica.;Politicas publicas que faciliten el acceso a alimentos saludables.;Programas educativos en las escuelas sobre nutricion y salud sexual.;Tratamiento farmacologico para dejar de fumar.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
811;Senale la respuesta INCORRECTA en relacion con la salud publica:.;Su objetivo es mejorar la salud de las poblaciones a traves de la accion colectiva.;Se basa en la evidencia cientifica y en la consideracion de los aspectos eticos y sociales.;Se limita a abordar los problemas de salud transmisibles.;Requiere la colaboracion entre diferentes disciplinas y sectores.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
812;Cual de los siguientes NO es un ejemplo de intervencion de salud publica?:?;La implementacion de un programa de vacunacion infantil a nivel nacional.;La realizacion de inspecciones sanitarias en restaurantes.;El tratamiento con antibioticos de un paciente con neumonia.;La elaboracion de politicas para reducir la contaminacion del aire en una ciudad.;C;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
813;Senale la respuesta CORRECTA en relacion con la historia natural de la enfermedad:.;Permite comprender la progresion de una enfermedad en ausencia de intervencion, lo que es fundamental para disenar estrategias de prevencion y control.;Es identica para todas las enfermedades.;Se inicia con la aparicion de los primeros sintomas.;No tiene en cuenta los factores ambientales y del huesped.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
814;Cual de los siguientes NO es una etapa en la historia natural de la enfermedad?:?;Periodo prepatogenico.;Periodo patogenico subclinico.;Periodo patogenico clinico.;Periodo de tratamiento intensivo.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
815;Senale la respuesta INCORRECTA en relacion con el periodo de incubacion:.;Varia segun el agente infeccioso, la dosis y la via de entrada.;Durante este periodo, la persona infectada no puede transmitir la enfermedad.;Es importante para determinar el periodo de aislamiento o cuarentena en caso de enfermedades transmisibles.;En algunas enfermedades, puede ser muy corto, mientras que en otras puede ser muy largo.;B;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
816;Cual de los siguientes NO es un ejemplo de reservorio de un agente infeccioso?:?;Una persona infectada.;Un animal.;El agua contaminada.;Un anticuerpo.;D;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
817;Senale la respuesta CORRECTA en relacion con la cadena de transmision de una enfermedad infecciosa:.;Conocer los eslabones de la cadena es fundamental para identificar las medidas de control mas efectivas.;La cadena de transmision es lineal y siempre sigue el mismo orden.;La interrupcion de la cadena en un solo punto es suficiente para controlar la transmision.;El huesped susceptible siempre desarrolla la enfermedad tras la exposicion al agente infeccioso.;A;Medicina Preventiva General;examen 2;otros;original;2025-09-18;0;0;0
